Order ID,Дата создания,User ID,ID продукта,Оплачен,Дата платежа,Сумма платежа,Сумма заказа,Сумма скидки
order12225,8/9/2019,id17942,product7,нет,неоплачен,3160,3950,790
order12227,8/9/2019,id14223,product8,нет,неоплачен,3600,4500,900
order12228,8/9/2019,id14223,product8,нет,неоплачен,3600,4500,900
order12231,8/9/2019,id17939,product9,нет,неоплачен,3680,4600,920
order12232,8/9/2019,id17937,product7,нет,неоплачен,3160,3950,790
order12233,8/9/2019,id17938,product6,нет,неоплачен,3360,4200,840
order12238,8/9/2019,id11986,product3,нет,неоплачен,3360,4200,840
order12244,8/9/2019,id17934,product1,нет,неоплачен,3440,4300,860
order12245,8/9/2019,id17934,product10,нет,неоплачен,3360,4200,840
order12246,8/9/2019,id9346,product7,нет,неоплачен,3160,3950,790
order12247,8/9/2019,id5824,product6,нет,неоплачен,3360,4200,840
order12253,8/9/2019,id15035,product7,нет,неоплачен,2370,3950,1580
order12254,8/9/2019,id15035,product4,нет,неоплачен,2580,4300,1720
order12255,8/9/2019,id15035,product4,нет,неоплачен,2580,4300,1720
order12261,8/9/2019,id12959,product7,нет,неоплачен,3160,3950,790
order12262,8/9/2019,id12959,product8,нет,неоплачен,3600,4500,900
order12264,8/9/2019,id17926,product4,нет,неоплачен,3440,4300,860
order12269,8/9/2019,id17925,product1,нет,неоплачен,3440,4300,860
order12270,8/9/2019,id17924,product8,нет,неоплачен,3600,4500,900
order12271,8/10/2019,id17922,product7,нет,неоплачен,2370,3950,1580
order12272,8/10/2019,id17922,product8,нет,неоплачен,2700,4500,1800
order12273,8/10/2019,id14614,product4,нет,неоплачен,3440,4300,860
order12275,8/10/2019,id10203,product7,нет,неоплачен,2765,3950,1185
order12277,8/10/2019,id3357,product8,нет,неоплачен,3150,4500,1350
order12278,8/10/2019,id17918,product7,нет,неоплачен,2370,3950,1580
order12279,8/10/2019,id17917,product9,нет,неоплачен,3680,4600,920
order12281,8/10/2019,id1028,product9,нет,неоплачен,2760,4600,1840
order12284,8/10/2019,id17915,product7,нет,неоплачен,3160,3950,790
order12286,8/10/2019,id17914,product4,нет,неоплачен,3440,4300,860
order12287,8/10/2019,id5510,product8,нет,неоплачен,3600,4500,900
order12290,8/10/2019,id17912,product8,нет,неоплачен,3600,4500,900
order12293,8/10/2019,id17910,product8,нет,неоплачен,3600,4500,900
order12294,8/10/2019,id17910,product8,нет,неоплачен,3600,4500,900
order12298,8/10/2019,id17909,product7,нет,неоплачен,3160,3950,790
order12302,8/10/2019,id10911,product1,нет,неоплачен,3440,4300,860
order12306,8/10/2019,id17907,product9,нет,неоплачен,3680,4600,920
order12307,8/10/2019,id12036,product7,нет,неоплачен,3160,3950,790
order12308,8/10/2019,id17905,product8,нет,неоплачен,3600,4500,900
order12311,8/10/2019,id12036,product6,нет,неоплачен,3360,4200,840
order12313,8/10/2019,id17903,product8,нет,неоплачен,3600,4500,900
order12315,8/10/2019,id17902,product8,нет,неоплачен,3600,4500,900
order12316,8/10/2019,id14589,product7,нет,неоплачен,2370,3950,1580
order12318,8/10/2019,id14589,product8,нет,неоплачен,2700,4500,1800
order12319,8/10/2019,id14589,product7,нет,неоплачен,2370,3950,1580
order12324,8/10/2019,id8414,product8,нет,неоплачен,2250,4500,2250
order12328,8/10/2019,id2248,product8,нет,неоплачен,3600,4500,900
order12335,8/10/2019,id11405,product6,нет,неоплачен,3360,4200,840
order12337,8/10/2019,id12416,product8,нет,неоплачен,3600,4500,900
order12339,8/10/2019,id17894,product7,нет,неоплачен,3160,3950,790
order12343,8/10/2019,id17893,product8,нет,неоплачен,3600,4500,900
order12345,8/10/2019,id16337,product7,нет,неоплачен,3160,3950,790
order12353,8/10/2019,id17891,product6,нет,неоплачен,3360,4200,840
order12366,8/11/2019,id11474,product6,нет,неоплачен,3360,4200,840
order12368,8/11/2019,id11474,product7,нет,неоплачен,3160,3950,790
order12370,8/11/2019,id10753,product7,нет,неоплачен,3160,3950,790
order12371,8/11/2019,id17887,product7,нет,неоплачен,3160,3950,790
order12375,8/11/2019,id17886,product8,нет,неоплачен,3600,4500,900
order12396,8/11/2019,id17885,product7,нет,неоплачен,3160,3950,790
order12398,8/11/2019,id17884,product8,нет,неоплачен,3600,4500,900
order12399,8/11/2019,id17883,product8,нет,неоплачен,3600,4500,900
order12402,8/11/2019,id12405,product8,нет,неоплачен,2700,4500,1800
order12403,8/11/2019,id12405,product7,нет,неоплачен,2370,3950,1580
order12405,8/11/2019,id3681,product7,нет,неоплачен,2370,3950,1580
order12407,8/11/2019,id17879,product7,нет,неоплачен,3160,3950,790
order12408,8/11/2019,id17878,product7,нет,неоплачен,3160,3950,790
order12410,8/11/2019,id3652,product9,нет,неоплачен,2760,4600,1840
order12412,8/11/2019,id17876,product7,нет,неоплачен,3160,3950,790
order12415,8/12/2019,id13145,product8,нет,неоплачен,2700,4500,1800
order12418,8/12/2019,id5941,product7,нет,неоплачен,"2353,877551",3950,"1596,122449"
order12419,8/12/2019,id17873,product7,нет,неоплачен,3160,3950,790
order12422,8/12/2019,id17872,product8,нет,неоплачен,3600,4500,900
order12423,8/12/2019,id17871,product3,нет,неоплачен,3360,4200,840
order12424,8/12/2019,id14247,product10,нет,неоплачен,3360,4200,840
order12425,8/12/2019,id17869,product6,нет,неоплачен,3360,4200,840
order12426,8/12/2019,id17868,product6,нет,неоплачен,3360,4200,840
order12427,8/12/2019,id13817,product6,нет,неоплачен,2520,4200,1680
order12431,8/12/2019,id17866,product3,нет,неоплачен,3360,4200,840
order12434,8/12/2019,id10699,product8,нет,неоплачен,3600,4500,900
order12440,8/12/2019,id2633,product9,нет,неоплачен,3680,4600,920
order12446,8/12/2019,id17863,product2,нет,неоплачен,3240,4050,810
order12452,8/12/2019,id5412,product8,нет,неоплачен,2700,4500,1800
order12469,8/12/2019,id6355,product1,нет,неоплачен,3440,4300,860
order12471,8/12/2019,id11778,product8,нет,неоплачен,3600,4500,900
order12475,8/12/2019,id16380,product4,нет,неоплачен,3440,4300,860
order12480,8/12/2019,id4334,product2,нет,неоплачен,"1374,790909",4050,"2675,209091"
order12483,8/12/2019,id1161,product7,нет,неоплачен,3160,3950,790
order12484,8/12/2019,id17856,product7,нет,неоплачен,3160,3950,790
order12488,8/12/2019,id3846,product8,нет,неоплачен,2700,4500,1800
order12491,8/12/2019,id319,product8,нет,неоплачен,2700,4500,1800
order12492,8/12/2019,id6848,product6,нет,неоплачен,3360,4200,840
order12493,8/12/2019,id6848,product3,нет,неоплачен,3360,4200,840
order12494,8/12/2019,id17851,product8,нет,неоплачен,0,4500,4500
order12496,8/12/2019,id1045,product8,нет,неоплачен,2700,4500,1800
order12497,8/12/2019,id1045,product8,нет,неоплачен,2700,4500,1800
order12498,8/12/2019,id10753,product2,нет,неоплачен,2430,4050,1620
order12499,8/12/2019,id319,product8,нет,неоплачен,2700,4500,1800
order12500,8/12/2019,id319,product10,нет,неоплачен,2520,4200,1680
order12501,8/12/2019,id319,product1,нет,неоплачен,2580,4300,1720
order12502,8/13/2019,id8181,product9,нет,неоплачен,3680,4600,920
order12509,8/13/2019,id14614,product6,нет,неоплачен,3360,4200,840
order12511,8/13/2019,id14614,product2,нет,неоплачен,3240,4050,810
order12514,8/13/2019,id17841,product7,нет,неоплачен,3160,3950,790
order12516,8/13/2019,id17840,product8,нет,неоплачен,3600,4500,900
order12521,8/13/2019,id17839,product6,нет,неоплачен,3360,4200,840
order12523,8/13/2019,id10763,product7,нет,неоплачен,3160,3950,790
order12525,8/13/2019,id17837,product2,нет,неоплачен,3240,4050,810
order12530,8/13/2019,id17836,product8,нет,неоплачен,3600,4500,900
order12531,8/13/2019,id12929,product8,нет,неоплачен,2700,4500,1800
order12540,8/13/2019,id17834,product6,нет,неоплачен,3360,4200,840
order12542,8/13/2019,id8003,product8,нет,неоплачен,3600,4500,900
order12547,8/13/2019,id319,product6,нет,неоплачен,2520,4200,1680
order12552,8/13/2019,id17831,product8,нет,неоплачен,3600,4500,900
order12554,8/13/2019,id17830,product2,нет,неоплачен,3240,4050,810
order12555,8/13/2019,id17829,product2,нет,неоплачен,3240,4050,810
order12557,8/13/2019,id17828,product6,нет,неоплачен,3360,4200,840
order12558,8/13/2019,id3854,product2,нет,неоплачен,3240,4050,810
order12562,8/13/2019,id2591,product9,нет,неоплачен,2760,4600,1840
order12564,8/13/2019,id17826,product8,нет,неоплачен,3600,4500,900
order12569,8/13/2019,id17823,product9,нет,неоплачен,3680,4600,920
order12570,8/13/2019,id5510,product6,нет,неоплачен,3360,4200,840
order12573,8/13/2019,id10933,product9,нет,неоплачен,2760,4600,1840
order12574,8/13/2019,id17820,product7,нет,неоплачен,3160,3950,790
order12581,8/13/2019,id17819,product4,нет,неоплачен,3440,4300,860
order12587,8/13/2019,id6495,product7,нет,неоплачен,2370,3950,1580
order12588,8/13/2019,id6495,product10,нет,неоплачен,2520,4200,1680
order12591,8/13/2019,id17816,product1,нет,неоплачен,3440,4300,860
order12592,8/13/2019,id8823,product2,нет,неоплачен,3240,4050,810
order12594,8/13/2019,id11847,product10,нет,неоплачен,2520,4200,1680
order12596,8/13/2019,id4694,product8,нет,неоплачен,1800,4500,2700
order12597,8/13/2019,id4694,product10,нет,неоплачен,1680,4200,2520
order12605,8/13/2019,id6495,product6,нет,неоплачен,2520,4200,1680
order12608,8/13/2019,id2020,product2,нет,неоплачен,3240,4050,810
order12613,8/13/2019,id462,product7,нет,неоплачен,2370,3950,1580
order12614,8/13/2019,id462,product10,нет,неоплачен,2520,4200,1680
order12620,8/14/2019,id17803,product8,нет,неоплачен,3600,4500,900
order12621,8/14/2019,id4538,product4,нет,неоплачен,2580,4300,1720
order12622,8/14/2019,id4538,product4,нет,неоплачен,2580,4300,1720
order12623,8/14/2019,id17803,product3,нет,неоплачен,3360,4200,840
order12626,8/14/2019,id263,product8,нет,неоплачен,3600,4500,900
order12629,8/14/2019,id17780,product10,нет,неоплачен,3360,4200,840
order12630,8/14/2019,id17800,product7,нет,неоплачен,3160,3950,790
order12631,8/14/2019,id17799,product7,нет,неоплачен,3160,3950,790
order12643,8/14/2019,id17798,product2,нет,неоплачен,3240,4050,810
order12644,8/14/2019,id17797,product10,нет,неоплачен,3360,4200,840
order12645,8/14/2019,id6605,product6,нет,неоплачен,3360,4200,840
order12657,8/14/2019,id6193,product8,нет,неоплачен,2700,4500,1800
order12663,8/14/2019,id1360,product10,нет,неоплачен,2520,4200,1680
order12664,8/14/2019,id1360,product8,нет,неоплачен,2700,4500,1800
order12668,8/14/2019,id1046,product10,нет,неоплачен,2520,4200,1680
order12670,8/14/2019,id17789,product10,нет,неоплачен,2520,4200,1680
order12671,8/14/2019,id17789,product2,нет,неоплачен,2430,4050,1620
order12672,8/14/2019,id17789,product1,нет,неоплачен,2580,4300,1720
order12684,8/14/2019,id17788,product4,нет,неоплачен,3440,4300,860
order12688,8/14/2019,id835,product6,нет,неоплачен,2520,4200,1680
order12689,8/14/2019,id835,product4,нет,неоплачен,2580,4300,1720
order12693,8/14/2019,id835,product9,нет,неоплачен,2760,4600,1840
order12694,8/14/2019,id835,product8,нет,неоплачен,2700,4500,1800
order12695,8/14/2019,id1230,product8,нет,неоплачен,2700,4500,1800
order12696,8/14/2019,id1230,product4,нет,неоплачен,2580,4300,1720
order12700,8/14/2019,id9881,product7,нет,неоплачен,3160,3950,790
order12702,8/14/2019,id17780,product10,нет,неоплачен,3360,4200,840
order12703,8/14/2019,id17779,product4,нет,неоплачен,2580,4300,1720
order12704,8/14/2019,id17778,product10,нет,неоплачен,3360,4200,840
order12709,8/14/2019,id365,product8,нет,неоплачен,2700,4500,1800
order12720,8/14/2019,id5245,product6,нет,неоплачен,2520,4200,1680
order12721,8/14/2019,id9299,product3,нет,неоплачен,2520,4200,1680
order12727,8/14/2019,id17773,product1,нет,неоплачен,3440,4300,860
order12729,8/14/2019,id1630,product7,нет,неоплачен,2370,3950,1580
order12730,8/14/2019,id1630,product8,нет,неоплачен,2700,4500,1800
order12734,8/14/2019,id967,product7,нет,неоплачен,2370,3950,1580
order12735,8/14/2019,id967,product2,нет,неоплачен,2430,4050,1620
order12736,8/14/2019,id967,product1,нет,неоплачен,2580,4300,1720
order12737,8/14/2019,id4114,product10,нет,неоплачен,2520,4200,1680
order12745,8/14/2019,id17766,product2,нет,неоплачен,2430,4050,1620
order12750,8/14/2019,id7649,product10,нет,неоплачен,3360,4200,840
order12751,8/14/2019,id7649,product7,нет,неоплачен,3160,3950,790
order12755,8/15/2019,id12069,product8,нет,неоплачен,3600,4500,900
order12767,8/15/2019,id2993,product10,нет,неоплачен,2520,4200,1680
order12768,8/15/2019,id2993,product7,нет,неоплачен,2370,3950,1580
order12769,8/15/2019,id2993,product8,нет,неоплачен,2700,4500,1800
order12778,8/15/2019,id4038,product4,нет,неоплачен,2580,4300,1720
order12779,8/15/2019,id4038,product10,нет,неоплачен,2520,4200,1680
order12780,8/15/2019,id5080,product3,нет,неоплачен,3360,4200,840
order12781,8/15/2019,id17752,product10,нет,неоплачен,2520,4200,1680
order12782,8/15/2019,id17752,product6,нет,неоплачен,2520,4200,1680
order12783,8/15/2019,id17752,product8,нет,неоплачен,2700,4500,1800
order12784,8/15/2019,id17752,product8,нет,неоплачен,2700,4500,1800
order12785,8/15/2019,id17752,product10,нет,неоплачен,2520,4200,1680
order12791,8/15/2019,id17751,product8,нет,неоплачен,3600,4500,900
order12816,8/15/2019,id8569,product7,нет,неоплачен,2370,3950,1580
order12818,8/15/2019,id8569,product4,нет,неоплачен,2580,4300,1720
order12825,8/15/2019,id2186,product6,нет,неоплачен,3360,4200,840
order12827,8/15/2019,id17746,product8,нет,неоплачен,2700,4500,1800
order12828,8/15/2019,id17746,product8,нет,неоплачен,2700,4500,1800
order12833,8/15/2019,id5637,product8,нет,неоплачен,2700,4500,1800
order12834,8/15/2019,id5637,product8,нет,неоплачен,2700,4500,1800
order12836,8/15/2019,id5637,product6,нет,неоплачен,2520,4200,1680
order12841,8/15/2019,id17742,product4,нет,неоплачен,3440,4300,860
order12848,8/15/2019,id17741,product9,нет,неоплачен,3680,4600,920
order12860,8/15/2019,id1316,product3,нет,неоплачен,2520,4200,1680
order12870,8/15/2019,id3805,product7,нет,неоплачен,3160,3950,790
order12872,8/15/2019,id17738,product9,нет,неоплачен,3680,4600,920
order12876,8/15/2019,id4038,product10,нет,неоплачен,2520,4200,1680
order12877,8/15/2019,id4038,product7,нет,неоплачен,2370,3950,1580
order12883,8/15/2019,id10447,product7,нет,неоплачен,2370,3950,1580
order12897,8/15/2019,id4317,product10,нет,неоплачен,2520,4200,1680
order12898,8/15/2019,id4317,product7,нет,неоплачен,2370,3950,1580
order12899,8/15/2019,id17732,product6,нет,неоплачен,2520,4200,1680
order12901,8/15/2019,id8923,product6,нет,неоплачен,2520,4200,1680
order12902,8/15/2019,id4317,product2,нет,неоплачен,2430,4050,1620
order12903,8/15/2019,id4317,product2,нет,неоплачен,2430,4050,1620
order12905,8/16/2019,id4317,product4,нет,неоплачен,2580,4300,1720
order12906,8/16/2019,id4317,product7,нет,неоплачен,2370,3950,1580
order12909,8/16/2019,id8923,product6,нет,неоплачен,2520,4200,1680
order12912,8/16/2019,id4317,product2,нет,неоплачен,2430,4050,1620
order12918,8/16/2019,id5293,product2,нет,неоплачен,4050,4050,0
order12921,8/16/2019,id8372,product6,нет,неоплачен,4200,4200,0
order12929,8/16/2019,id17719,product4,нет,неоплачен,4300,4300,0
order12931,8/16/2019,id4473,product10,нет,неоплачен,4200,4200,0
order12932,8/16/2019,id17717,product7,нет,неоплачен,3950,3950,0
order12933,8/16/2019,id17716,product6,нет,неоплачен,2520,4200,1680
order12936,8/16/2019,id17715,product2,нет,неоплачен,4050,4050,0
order12938,8/16/2019,id5475,product2,нет,неоплачен,4050,4050,0
order12942,8/17/2019,id17713,product6,нет,неоплачен,4200,4200,0
order12944,8/17/2019,id17712,product2,нет,неоплачен,4050,4050,0
order12947,8/17/2019,id17711,product8,нет,неоплачен,"1764,705882",4500,"2735,294118"
order12948,8/17/2019,id17710,product8,нет,неоплачен,4500,4500,0
order12949,8/17/2019,id4723,product7,нет,неоплачен,3950,3950,0
order12954,8/17/2019,id2457,product6,нет,неоплачен,4200,4200,0
order12961,8/18/2019,id2457,product1,нет,неоплачен,4300,4300,0
order12962,8/18/2019,id8196,product7,нет,неоплачен,3950,3950,0
order12963,8/18/2019,id11618,product7,нет,неоплачен,3950,3950,0
order12965,8/18/2019,id17704,product11,нет,неоплачен,4000,4000,0
order12968,8/18/2019,id17703,product8,нет,неоплачен,4500,4500,0
order12971,8/18/2019,id17702,product7,нет,неоплачен,3950,3950,0
order12972,8/18/2019,id17701,product2,нет,неоплачен,4050,4050,0
order12973,8/18/2019,id8115,product2,нет,неоплачен,4050,4050,0
order12983,8/19/2019,id11530,product8,нет,неоплачен,4500,4500,0
order12990,8/19/2019,id17698,product8,нет,неоплачен,4500,4500,0
order12995,8/20/2019,id9028,product9,нет,неоплачен,3680,4600,920
order12996,8/20/2019,id9028,product4,нет,неоплачен,3440,4300,860
order13006,8/21/2019,id2078,product7,нет,неоплачен,3950,3950,0
order13011,8/21/2019,id12473,product8,нет,неоплачен,4500,4500,0
order13014,8/21/2019,id17693,product2,нет,неоплачен,4050,4050,0
order13017,8/21/2019,id17692,product1,нет,неоплачен,4300,4300,0
order13019,8/21/2019,id17690,product2,нет,неоплачен,4050,4050,0
order13020,8/21/2019,id17691,product8,нет,неоплачен,4500,4500,0
order13021,8/21/2019,id12505,product8,нет,неоплачен,4500,4500,0
order13023,8/22/2019,id1119,product2,нет,неоплачен,4050,4050,0
order13027,8/22/2019,id17687,product8,нет,неоплачен,4500,4500,0
order13029,8/22/2019,id4298,product11,нет,неоплачен,3200,4000,800
order13035,8/22/2019,id8604,product2,нет,неоплачен,4050,4050,0
order13037,8/22/2019,id2393,product2,нет,неоплачен,4050,4050,0
order13039,8/22/2019,id10885,product8,нет,неоплачен,4500,4500,0
order13040,8/22/2019,id10885,product4,нет,неоплачен,4300,4300,0
order13042,8/23/2019,id17680,product2,нет,неоплачен,4050,4050,0
order13043,8/23/2019,id17680,product8,нет,неоплачен,4500,4500,0
order13044,8/23/2019,id12256,product8,нет,неоплачен,4500,4500,0
order13047,8/23/2019,id15035,product2,нет,неоплачен,4050,4050,0
order13048,8/23/2019,id15035,product9,нет,неоплачен,4600,4600,0
order13049,8/23/2019,id15035,product2,нет,неоплачен,4050,4050,0
order13052,8/23/2019,id17675,product3,нет,неоплачен,4200,4200,0
order13055,8/24/2019,id5470,product9,нет,неоплачен,4600,4600,0
order13056,8/24/2019,id5470,product9,нет,неоплачен,"3116,129032",4600,"1483,870968"
order13059,8/24/2019,id495,product9,нет,неоплачен,4600,4600,0
order13062,8/24/2019,id6716,product8,нет,неоплачен,4500,4500,0
order13065,8/24/2019,id11477,product3,нет,неоплачен,4200,4200,0
order13067,8/24/2019,id17491,product2,нет,неоплачен,4050,4050,0
order13071,8/24/2019,id17668,product9,нет,неоплачен,4600,4600,0
order13075,8/25/2019,id17667,product9,нет,неоплачен,4600,4600,0
order13078,8/25/2019,id2295,product8,нет,неоплачен,4500,4500,0
order13079,8/25/2019,id17665,product9,нет,неоплачен,4600,4600,0
order13084,8/25/2019,id17664,product9,нет,неоплачен,4600,4600,0
order13087,8/25/2019,id17663,product2,нет,неоплачен,4050,4050,0
order13094,8/25/2019,id17662,product8,нет,неоплачен,4500,4500,0
order13095,8/25/2019,id13143,product9,нет,неоплачен,4600,4600,0
order13097,8/26/2019,id17660,product9,нет,неоплачен,4600,4600,0
order13099,8/26/2019,id6029,product9,нет,неоплачен,4600,4600,0
order13101,8/26/2019,id17658,product9,нет,неоплачен,4600,4600,0
order13103,8/26/2019,id17657,product9,нет,неоплачен,4600,4600,0
order13104,8/26/2019,id17655,product9,нет,неоплачен,4600,4600,0
order13105,8/26/2019,id17655,product8,нет,неоплачен,4500,4500,0
order13108,8/26/2019,id4312,product2,нет,неоплачен,4050,4050,0
order13109,8/26/2019,id5220,product2,нет,неоплачен,4050,4050,0
order13111,8/26/2019,id17652,product8,нет,неоплачен,4500,4500,0
order13118,8/26/2019,id3652,product2,нет,неоплачен,4050,4050,0
order13122,8/26/2019,id2503,product9,нет,неоплачен,4600,4600,0
order13131,8/27/2019,id17649,product9,нет,неоплачен,4600,4600,0
order13135,8/27/2019,id7614,product2,нет,неоплачен,4050,4050,0
order13136,8/27/2019,id7614,product2,нет,неоплачен,4050,4050,0
order13140,8/27/2019,id2545,product9,нет,неоплачен,4600,4600,0
order13141,8/27/2019,id17644,product8,нет,неоплачен,3150,4500,1350
order13142,8/27/2019,id17644,product9,нет,неоплачен,3220,4600,1380
order13143,8/27/2019,id17643,product8,нет,неоплачен,4500,4500,0
order13146,8/27/2019,id1364,product2,нет,неоплачен,4050,4050,0
order13147,8/27/2019,id1364,product2,нет,неоплачен,4050,4050,0
order13148,8/27/2019,id1364,product4,нет,неоплачен,4300,4300,0
order13153,8/27/2019,id17639,product9,нет,неоплачен,4600,4600,0
order13156,8/28/2019,id17638,product8,нет,неоплачен,4500,4500,0
order13158,8/28/2019,id1231,product9,нет,неоплачен,3680,4600,920
order13160,8/28/2019,id3918,product2,нет,неоплачен,4050,4050,0
order13161,8/28/2019,id3918,product9,нет,неоплачен,4600,4600,0
order13162,8/28/2019,id17616,product2,нет,неоплачен,4050,4050,0
order13163,8/28/2019,id17616,product11,нет,неоплачен,4000,4000,0
order13165,8/28/2019,id17616,product9,нет,неоплачен,4600,4600,0
order13166,8/28/2019,id17616,product2,нет,неоплачен,4050,4050,0
order13170,8/28/2019,id13237,product9,нет,неоплачен,4600,4600,0
order13172,8/28/2019,id17629,product9,нет,неоплачен,4600,4600,0
order13173,8/28/2019,id17628,product6,нет,неоплачен,4200,4200,0
order13175,8/28/2019,id17627,product2,нет,неоплачен,4050,4050,0
order13177,8/28/2019,id17626,product8,нет,неоплачен,4500,4500,0
order13183,8/28/2019,id13400,product2,нет,неоплачен,4050,4050,0
order13187,8/28/2019,id17616,product9,нет,неоплачен,4600,4600,0
order13196,8/28/2019,id17621,product9,нет,неоплачен,4600,4600,0
order13197,8/28/2019,id1559,product9,нет,неоплачен,3680,4600,920
order13198,8/28/2019,id17619,product9,нет,неоплачен,4600,4600,0
order13199,8/28/2019,id17618,product8,нет,неоплачен,4500,4500,0
order13201,8/28/2019,id17617,product2,нет,неоплачен,4050,4050,0
order13202,8/29/2019,id17616,product9,нет,неоплачен,4600,4600,0
order13204,8/29/2019,id10735,product9,нет,неоплачен,4600,4600,0
order13209,8/29/2019,id17614,product2,нет,неоплачен,4050,4050,0
order13210,8/29/2019,id912,product9,нет,неоплачен,4600,4600,0
order13211,8/29/2019,id1443,product2,нет,неоплачен,4050,4050,0
order13212,8/29/2019,id2911,product9,нет,неоплачен,4600,4600,0
order13213,8/29/2019,id3921,product9,нет,неоплачен,4600,4600,0
order13220,8/29/2019,id4143,product9,нет,неоплачен,4600,4600,0
order13222,8/29/2019,id17608,product2,нет,неоплачен,4050,4050,0
order13226,8/29/2019,id14985,product9,нет,неоплачен,4600,4600,0
order13227,8/29/2019,id13272,product2,нет,неоплачен,4050,4050,0
order13228,8/29/2019,id13272,product9,нет,неоплачен,4600,4600,0
order13234,8/29/2019,id17604,product2,нет,неоплачен,4050,4050,0
order13240,8/29/2019,id17603,product2,нет,неоплачен,4050,4050,0
order13251,8/29/2019,id1497,product2,нет,неоплачен,3240,4050,810
order13256,8/29/2019,id17601,product9,нет,неоплачен,4600,4600,0
order13257,8/29/2019,id9366,product2,нет,неоплачен,4050,4050,0
order13261,8/30/2019,id17599,product2,нет,неоплачен,4050,4050,0
order13265,8/30/2019,id17598,product8,нет,неоплачен,4500,4500,0
order13269,8/30/2019,id17597,product9,нет,неоплачен,4600,4600,0
order13273,8/30/2019,id3387,product9,нет,неоплачен,4600,4600,0
order13279,8/31/2019,id4421,product4,нет,неоплачен,4300,4300,0
order13280,8/31/2019,id17594,product2,нет,неоплачен,4050,4050,0
order13284,8/31/2019,id13638,product2,нет,неоплачен,4050,4050,0
order13289,8/31/2019,id17592,product4,нет,неоплачен,4300,4300,0
order13292,8/31/2019,id17591,product2,нет,неоплачен,4050,4050,0
order13293,8/31/2019,id17333,product2,нет,неоплачен,4050,4050,0
order13296,8/31/2019,id17589,product2,нет,неоплачен,4050,4050,0
order13297,8/31/2019,id17588,product8,нет,неоплачен,4500,4500,0
order13298,8/31/2019,id6805,product4,нет,неоплачен,4300,4300,0
order13300,8/31/2019,id4681,product8,нет,неоплачен,3150,4500,1350
order13301,8/31/2019,id17585,product9,нет,неоплачен,3220,4600,1380
order13303,8/31/2019,id17584,product2,нет,неоплачен,4050,4050,0
order13304,8/31/2019,id17583,product2,нет,неоплачен,4050,4050,0
order13310,8/31/2019,id17582,product2,нет,неоплачен,4050,4050,0
order13311,8/31/2019,id13272,product2,нет,неоплачен,4050,4050,0
order13316,8/31/2019,id17580,product8,нет,неоплачен,4500,4500,0
order13319,9/1/2019,id17579,product2,нет,неоплачен,4050,4050,0
order13320,9/1/2019,id13272,product9,нет,неоплачен,4600,4600,0
order13321,9/1/2019,id13272,product2,нет,неоплачен,4050,4050,0
order13322,9/1/2019,id13272,product9,нет,неоплачен,4600,4600,0
order13323,9/1/2019,id13272,product2,нет,неоплачен,4050,4050,0
order13324,9/1/2019,id17574,product9,нет,неоплачен,4600,4600,0
order13327,9/1/2019,id17573,product2,нет,неоплачен,4050,4050,0
order13329,9/1/2019,id13272,product9,нет,неоплачен,4600,4600,0
order13335,9/1/2019,id17571,product9,нет,неоплачен,4600,4600,0
order13338,9/1/2019,id11739,product9,нет,неоплачен,4600,4600,0
order13344,9/1/2019,id17569,product2,нет,неоплачен,4050,4050,0
order13346,9/1/2019,id17568,product8,нет,неоплачен,4500,4500,0
order13349,9/1/2019,id5423,product9,нет,неоплачен,4600,4600,0
order13358,9/1/2019,id17566,product2,нет,неоплачен,4050,4050,0
order13359,9/1/2019,id17565,product9,нет,неоплачен,4600,4600,0
order13363,9/1/2019,id17564,product2,нет,неоплачен,4050,4050,0
order13366,9/1/2019,id13294,product9,нет,неоплачен,4600,4600,0
order13367,9/2/2019,id7240,product8,нет,неоплачен,"1038,461538",4500,"3461,538462"
order13370,9/2/2019,id9484,product8,нет,неоплачен,4500,4500,0
order13371,9/2/2019,id11739,product2,нет,неоплачен,4050,4050,0
order13376,9/2/2019,id4751,product9,нет,неоплачен,4600,4600,0
order13380,9/2/2019,id13272,product2,нет,неоплачен,4050,4050,0
order13381,9/2/2019,id13272,product2,нет,неоплачен,4050,4050,0
order13383,9/2/2019,id1183,product2,нет,неоплачен,3645,4050,405
order13385,9/2/2019,id11739,product9,нет,неоплачен,4600,4600,0
order13388,9/2/2019,id17554,product8,нет,неоплачен,4500,4500,0
order13389,9/2/2019,id17553,product9,нет,неоплачен,4600,4600,0
order13397,9/3/2019,id10531,product9,нет,неоплачен,4600,4600,0
order13398,9/3/2019,id17551,product8,нет,неоплачен,4500,4500,0
order13407,9/3/2019,id7164,product11,нет,неоплачен,4000,4000,0
order13408,9/3/2019,id7164,product9,нет,неоплачен,4600,4600,0
order13409,9/3/2019,id7164,product4,нет,неоплачен,4300,4300,0
order13410,9/3/2019,id7164,product8,нет,неоплачен,4500,4500,0
order13416,9/4/2019,id17545,product9,нет,неоплачен,4600,4600,0
order13417,9/4/2019,id17545,product4,нет,неоплачен,4300,4300,0
order13418,9/4/2019,id5101,product4,нет,неоплачен,4300,4300,0
order13419,9/4/2019,id1417,product4,нет,неоплачен,4300,4300,0
order13423,9/4/2019,id17542,product9,нет,неоплачен,4600,4600,0
order13424,9/4/2019,id17541,product2,нет,неоплачен,4050,4050,0
